DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend
20090531,2009-05-31,31,st,1,Sunday,SUN,S,31,151,6,23,5,May,MAY,M,2,second,2009,52009,2009MAY,1
20140131,2014-01-31,31,st,6,Friday,FRI,F,31,31,5,5,1,January,JAN,J,1,First,2014,12014,2014JAN,0
20100210,2010-02-10,10,th,4,Wednesday,WED,W,10,41,2,7,2,February,FEB,F,1,First,2010,22010,2010FEB,0
20120316,2012-03-16,16,th,6,Friday,FRI,F,16,76,3,11,3,March,MAR,M,1,First,2012,32012,2012MAR,0
20091101,2009-11-01,1,st,1,Sunday,SUN,S,1,305,1,45,11,November,NOV,N,4,fourth,2009,112009,2009NOV,1
20091021,2009-10-21,21,st,4,Wednesday,WED,W,21,294,4,43,10,October,OCT,O,4,fourth,2009,102009,2009OCT,0
20131123,2013-11-23,23,rd,7,Saturday,SAT,S,23,327,4,47,11,November,NOV,N,4,fourth,2013,112013,2013NOV,1
20130917,2013-09-17,17,th,3,Tuesday,TUE,T,17,260,3,38,9,September,SEP,S,3,third,2013,92013,2013SEP,0
20150114,2015-01-14,14,th,4,Wednesday,WED,W,14,14,3,3,1,January,JAN,J,1,First,2015,12015,2015JAN,0
20140505,2014-05-05,5,th,2,Monday,MON,M,5,125,2,19,5,May,MAY,M,2,second,2014,52014,2014MAY,0
20170606,2017-06-06,6,th,3,Tuesday,TUE,T,6,157,2,23,6,June,JUN,J,2,second,2017,62017,2017JUN,0
20151028,2015-10-28,28,th,4,Wednesday,WED,W,28,301,5,44,10,October,OCT,O,4,fourth,2015,102015,2015OCT,0
20160511,2016-05-11,11,th,4,Wednesday,WED,W,11,132,2,20,5,May,MAY,M,2,second,2016,52016,2016MAY,0
20200210,2020-02-10,10,th,2,Monday,MON,M,10,41,3,7,2,February,FEB,F,1,First,2020,22020,2020FEB,0
20200721,2020-07-21,21,st,3,Tuesday,TUE,T,21,203,4,30,7,July,JUL,J,3,third,2020,72020,2020JUL,0
20160709,2016-07-09,9,th,7,Saturday,SAT,S,9,191,2,28,7,July,JUL,J,3,third,2016,72016,2016JUL,1
20181202,2018-12-02,2,nd,1,Sunday,SUN,S,2,336,2,49,12,December,DEC,D,4,fourth,2018,122018,2018DEC,1
20210107,2021-01-07,7,th,5,Thursday,THU,T,7,7,2,2,1,January,JAN,J,1,First,2021,12021,2021JAN,0
20180718,2018-07-18,18,th,4,Wednesday,WED,W,18,199,3,29,7,July,JUL,J,3,third,2018,72018,2018JUL,0
20201213,2020-12-13,13,th,1,Sunday,SUN,S,13,348,3,51,12,December,DEC,D,4,fourth,2020,122020,2020DEC,1
20190513,2019-05-13,13,th,2,Monday,MON,M,13,133,3,20,5,May,MAY,M,2,second,2019,52019,2019MAY,0
20201216,2020-12-16,16,th,4,Wednesday,WED,W,16,351,3,51,12,December,DEC,D,4,fourth,2020,122020,2020DEC,0
20210406,2021-04-06,6,th,3,Tuesday,TUE,T,6,96,2,15,4,April,APR,A,2,second,2021,42021,2021APR,0
20240926,2024-09-26,26,th,5,Thursday,THU,T,26,270,4,39,9,September,SEP,S,3,third,2024,92024,2024SEP,0
20220302,2022-03-02,2,nd,4,Wednesday,WED,W,2,61,1,10,3,March,MAR,M,1,First,2022,32022,2022MAR,0
20000731,2000-07-31,31,st,2,Monday,MON,M,31,213,6,32,7,July,JUL,J,3,third,2000,72000,2000JUL,0
20190206,2019-02-06,6,th,4,Wednesday,WED,W,6,37,2,6,2,February,FEB,F,1,First,2019,22019,2019FEB,0
20031227,2003-12-27,27,th,7,Saturday,SAT,S,27,361,4,52,12,December,DEC,D,4,fourth,2003,122003,2003DEC,1
20200830,2020-08-30,30,th,1,Sunday,SUN,S,30,243,6,36,8,August,AUG,A,3,third,2020,82020,2020AUG,1
20031004,2003-10-04,4,th,7,Saturday,SAT,S,4,277,1,40,10,October,OCT,O,4,fourth,2003,102003,2003OCT,1
20090421,2009-04-21,21,st,3,Tuesday,TUE,T,21,111,4,17,4,April,APR,A,2,second,2009,42009,2009APR,0
20031013,2003-10-13,13,th,2,Monday,MON,M,13,286,3,42,10,October,OCT,O,4,fourth,2003,102003,2003OCT,0
20091129,2009-11-29,29,th,1,Sunday,SUN,S,29,333,5,49,11,November,NOV,N,4,fourth,2009,112009,2009NOV,1
20100809,2010-08-09,9,th,2,Monday,MON,M,9,221,2,33,8,August,AUG,A,3,third,2010,82010,2010AUG,0
20150402,2015-04-02,2,nd,5,Thursday,THU,T,2,92,1,14,4,April,APR,A,2,second,2015,42015,2015APR,0
20130804,2013-08-04,4,th,1,Sunday,SUN,S,4,216,2,32,8,August,AUG,A,3,third,2013,82013,2013AUG,1
20160324,2016-03-24,24,th,5,Thursday,THU,T,24,84,4,13,3,March,MAR,M,1,First,2016,32016,2016MAR,0
20170502,2017-05-02,2,nd,3,Tuesday,TUE,T,2,122,1,18,5,May,MAY,M,2,second,2017,52017,2017MAY,0
20131111,2013-11-11,11,th,2,Monday,MON,M,11,315,3,46,11,November,NOV,N,4,fourth,2013,112013,2013NOV,0
20190825,2019-08-25,25,th,1,Sunday,SUN,S,25,237,5,35,8,August,AUG,A,3,third,2019,82019,2019AUG,1
20220409,2022-04-09,9,th,7,Saturday,SAT,S,9,99,2,15,4,April,APR,A,2,second,2022,42022,2022APR,1
20210511,2021-05-11,11,th,3,Tuesday,TUE,T,11,131,3,20,5,May,MAY,M,2,second,2021,52021,2021MAY,0
20000114,2000-01-14,14,th,6,Friday,FRI,F,14,14,3,3,1,January,JAN,J,1,First,2000,12000,2000JAN,0
20000918,2000-09-18,18,th,2,Monday,MON,M,18,262,4,39,9,September,SEP,S,3,third,2000,92000,2000SEP,0
20001118,2000-11-18,18,th,7,Saturday,SAT,S,18,323,3,47,11,November,NOV,N,4,fourth,2000,112000,2000NOV,1
20020708,2002-07-08,8,th,2,Monday,MON,M,8,189,2,28,7,July,JUL,J,3,third,2002,72002,2002JUL,0
20010806,2001-08-06,6,th,2,Monday,MON,M,6,218,2,32,8,August,AUG,A,3,third,2001,82001,2001AUG,0
20020808,2002-08-08,8,th,5,Thursday,THU,T,8,220,2,32,8,August,AUG,A,3,third,2002,82002,2002AUG,0
20030929,2003-09-29,29,th,2,Monday,MON,M,29,272,5,40,9,September,SEP,S,3,third,2003,92003,2003SEP,0
20030906,2003-09-06,6,th,7,Saturday,SAT,S,6,249,1,36,9,September,SEP,S,3,third,2003,92003,2003SEP,1
20031222,2003-12-22,22,nd,2,Monday,MON,M,22,356,4,52,12,December,DEC,D,4,fourth,2003,122003,2003DEC,0
20040501,2004-05-01,1,st,7,Saturday,SAT,S,1,122,1,18,5,May,MAY,M,2,second,2004,52004,2004MAY,1
20080113,2008-01-13,13,th,1,Sunday,SUN,S,13,13,3,3,1,January,JAN,J,1,First,2008,12008,2008JAN,1
20051217,2005-12-17,17,th,7,Saturday,SAT,S,17,351,3,51,12,December,DEC,D,4,fourth,2005,122005,2005DEC,1
20051205,2005-12-05,5,th,2,Monday,MON,M,5,339,2,50,12,December,DEC,D,4,fourth,2005,122005,2005DEC,0
20081115,2008-11-15,15,th,7,Saturday,SAT,S,15,320,3,46,11,November,NOV,N,4,fourth,2008,112008,2008NOV,1
20100624,2010-06-24,24,th,5,Thursday,THU,T,24,175,4,26,6,June,JUN,J,2,second,2010,62010,2010JUN,0
20060411,2006-04-11,11,th,3,Tuesday,TUE,T,11,101,3,15,4,April,APR,A,2,second,2006,42006,2006APR,0
20090129,2009-01-29,29,th,5,Thursday,THU,T,29,29,5,5,1,January,JAN,J,1,First,2009,12009,2009JAN,0
20090503,2009-05-03,3,rd,1,Sunday,SUN,S,3,123,2,19,5,May,MAY,M,2,second,2009,52009,2009MAY,1
20090907,2009-09-07,7,th,2,Monday,MON,M,7,250,2,37,9,September,SEP,S,3,third,2009,92009,2009SEP,0
20120115,2012-01-15,15,th,1,Sunday,SUN,S,15,15,3,3,1,January,JAN,J,1,First,2012,12012,2012JAN,1
20091030,2009-10-30,30,th,6,Friday,FRI,F,30,303,5,44,10,October,OCT,O,4,fourth,2009,102009,2009OCT,0
20110419,2011-04-19,19,th,3,Tuesday,TUE,T,19,109,4,17,4,April,APR,A,2,second,2011,42011,2011APR,0
20101108,2010-11-08,8,th,2,Monday,MON,M,8,312,2,46,11,November,NOV,N,4,fourth,2010,112010,2010NOV,0
20121112,2012-11-12,12,th,2,Monday,MON,M,12,317,3,46,11,November,NOV,N,4,fourth,2012,112012,2012NOV,0
20130908,2013-09-08,8,th,1,Sunday,SUN,S,8,251,2,37,9,September,SEP,S,3,third,2013,92013,2013SEP,1
20140617,2014-06-17,17,th,3,Tuesday,TUE,T,17,168,3,25,6,June,JUN,J,2,second,2014,62014,2014JUN,0
20160205,2016-02-05,5,th,6,Friday,FRI,F,5,36,1,6,2,February,FEB,F,1,First,2016,22016,2016FEB,0
20130317,2013-03-17,17,th,1,Sunday,SUN,S,17,76,4,12,3,March,MAR,M,1,First,2013,32013,2013MAR,1
20130204,2013-02-04,4,th,2,Monday,MON,M,4,35,2,6,2,February,FEB,F,1,First,2013,22013,2013FEB,0
20180917,2018-09-17,17,th,2,Monday,MON,M,17,260,4,38,9,September,SEP,S,3,third,2018,92018,2018SEP,0
20161229,2016-12-29,29,th,5,Thursday,THU,T,29,364,5,53,12,December,DEC,D,4,fourth,2016,122016,2016DEC,0
20160606,2016-06-06,6,th,2,Monday,MON,M,6,158,2,24,6,June,JUN,J,2,second,2016,62016,2016JUN,0
20201226,2020-12-26,26,th,7,Saturday,SAT,S,26,361,4,52,12,December,DEC,D,4,fourth,2020,122020,2020DEC,1
20200302,2020-03-02,2,nd,2,Monday,MON,M,2,62,1,10,3,March,MAR,M,1,First,2020,32020,2020MAR,0
20210313,2021-03-13,13,th,7,Saturday,SAT,S,13,72,2,11,3,March,MAR,M,1,First,2021,32021,2021MAR,1
20181210,2018-12-10,10,th,2,Monday,MON,M,10,344,3,50,12,December,DEC,D,4,fourth,2018,122018,2018DEC,0
20201224,2020-12-24,24,th,5,Thursday,THU,T,24,359,4,52,12,December,DEC,D,4,fourth,2020,122020,2020DEC,0
20220220,2022-02-20,20,th,1,Sunday,SUN,S,20,51,4,9,2,February,FEB,F,1,First,2022,22022,2022FEB,1
20230411,2023-04-11,11,th,3,Tuesday,TUE,T,11,101,3,15,4,April,APR,A,2,second,2023,42023,2023APR,0
20190514,2019-05-14,14,th,3,Tuesday,TUE,T,14,134,3,20,5,May,MAY,M,2,second,2019,52019,2019MAY,0
20201206,2020-12-06,6,th,1,Sunday,SUN,S,6,341,2,50,12,December,DEC,D,4,fourth,2020,122020,2020DEC,1
20250123,2025-01-23,23,rd,5,Thursday,THU,T,23,23,4,4,1,January,JAN,J,1,First,2025,12025,2025JAN,0
20210310,2021-03-10,10,th,4,Wednesday,WED,W,10,69,2,11,3,March,MAR,M,1,First,2021,32021,2021MAR,0
20240418,2024-04-18,18,th,5,Thursday,THU,T,18,109,3,16,4,April,APR,A,2,second,2024,42024,2024APR,0
20230820,2023-08-20,20,th,1,Sunday,SUN,S,20,232,4,34,8,August,AUG,A,3,third,2023,82023,2023AUG,1
20031208,2003-12-08,8,th,2,Monday,MON,M,8,342,2,50,12,December,DEC,D,4,fourth,2003,122003,2003DEC,0
20250108,2025-01-08,8,th,4,Wednesday,WED,W,8,8,2,2,1,January,JAN,J,1,First,2025,12025,2025JAN,0
20040119,2004-01-19,19,th,2,Monday,MON,M,19,19,4,4,1,January,JAN,J,1,First,2004,12004,2004JAN,0
20050426,2005-04-26,26,th,3,Tuesday,TUE,T,26,116,5,18,4,April,APR,A,2,second,2005,42005,2005APR,0
20021201,2002-12-01,1,st,1,Sunday,SUN,S,1,335,1,49,12,December,DEC,D,4,fourth,2002,122002,2002DEC,1
20071016,2007-10-16,16,th,3,Tuesday,TUE,T,16,289,3,42,10,October,OCT,O,4,fourth,2007,102007,2007OCT,0
20110603,2011-06-03,3,rd,6,Friday,FRI,F,3,154,1,23,6,June,JUN,J,2,second,2011,62011,2011JUN,0
20131229,2013-12-29,29,th,1,Sunday,SUN,S,29,363,5,53,12,December,DEC,D,4,fourth,2013,122013,2013DEC,1
20170212,2017-02-12,12,th,1,Sunday,SUN,S,12,43,3,7,2,February,FEB,F,1,First,2017,22017,2017FEB,1
20160301,2016-03-01,1,st,3,Tuesday,TUE,T,1,61,1,10,3,March,MAR,M,1,First,2016,32016,2016MAR,0
20181028,2018-10-28,28,th,1,Sunday,SUN,S,28,301,5,44,10,October,OCT,O,4,fourth,2018,102018,2018OCT,1
20180518,2018-05-18,18,th,6,Friday,FRI,F,18,138,3,20,5,May,MAY,M,2,second,2018,52018,2018MAY,0
20150225,2015-02-25,25,th,4,Wednesday,WED,W,25,56,4,9,2,February,FEB,F,1,First,2015,22015,2015FEB,0
20210514,2021-05-14,14,th,6,Friday,FRI,F,14,134,3,20,5,May,MAY,M,2,second,2021,52021,2021MAY,0
20210908,2021-09-08,8,th,4,Wednesday,WED,W,8,251,2,37,9,September,SEP,S,3,third,2021,92021,2021SEP,0
20000427,2000-04-27,27,th,5,Thursday,THU,T,27,118,5,18,4,April,APR,A,2,second,2000,42000,2000APR,0
20000529,2000-05-29,29,th,2,Monday,MON,M,29,150,5,23,5,May,MAY,M,2,second,2000,52000,2000MAY,0
20001029,2000-10-29,29,th,1,Sunday,SUN,S,29,303,5,45,10,October,OCT,O,4,fourth,2000,102000,2000OCT,1
20010703,2001-07-03,3,rd,3,Tuesday,TUE,T,3,184,1,27,7,July,JUL,J,3,third,2001,72001,2001JUL,0
20010604,2001-06-04,4,th,2,Monday,MON,M,4,155,2,23,6,June,JUN,J,2,second,2001,62001,2001JUN,0
20021218,2002-12-18,18,th,4,Wednesday,WED,W,18,352,3,51,12,December,DEC,D,4,fourth,2002,122002,2002DEC,0
20030420,2003-04-20,20,th,1,Sunday,SUN,S,20,110,4,17,4,April,APR,A,2,second,2003,42003,2003APR,1
20030822,2003-08-22,22,nd,6,Friday,FRI,F,22,234,4,34,8,August,AUG,A,3,third,2003,82003,2003AUG,0
20050926,2005-09-26,26,th,2,Monday,MON,M,26,269,5,40,9,September,SEP,S,3,third,2005,92005,2005SEP,0
20031110,2003-11-10,10,th,2,Monday,MON,M,10,314,3,46,11,November,NOV,N,4,fourth,2003,112003,2003NOV,0
20040927,2004-09-27,27,th,2,Monday,MON,M,27,271,5,40,9,September,SEP,S,3,third,2004,92004,2004SEP,0
20071225,2007-12-25,25,th,3,Tuesday,TUE,T,25,359,5,52,12,December,DEC,D,4,fourth,2007,122007,2007DEC,0
20071211,2007-12-11,11,th,3,Tuesday,TUE,T,11,345,3,50,12,December,DEC,D,4,fourth,2007,122007,2007DEC,0
20061031,2006-10-31,31,st,3,Tuesday,TUE,T,31,304,5,44,10,October,OCT,O,4,fourth,2006,102006,2006OCT,0
20071201,2007-12-01,1,st,7,Saturday,SAT,S,1,335,1,48,12,December,DEC,D,4,fourth,2007,122007,2007DEC,1
20081114,2008-11-14,14,th,6,Friday,FRI,F,14,319,3,46,11,November,NOV,N,4,fourth,2008,112008,2008NOV,0
20100224,2010-02-24,24,th,4,Wednesday,WED,W,24,55,4,9,2,February,FEB,F,1,First,2010,22010,2010FEB,0
20091207,2009-12-07,7,th,2,Monday,MON,M,7,341,2,50,12,December,DEC,D,4,fourth,2009,122009,2009DEC,0
20090108,2009-01-08,8,th,5,Thursday,THU,T,8,8,2,2,1,January,JAN,J,1,First,2009,12009,2009JAN,0
20110813,2011-08-13,13,th,7,Saturday,SAT,S,13,225,2,33,8,August,AUG,A,3,third,2011,82011,2011AUG,1
20100923,2010-09-23,23,rd,5,Thursday,THU,T,23,266,4,39,9,September,SEP,S,3,third,2010,92010,2010SEP,0
20100610,2010-06-10,10,th,5,Thursday,THU,T,10,161,2,24,6,June,JUN,J,2,second,2010,62010,2010JUN,0
20091231,2009-12-31,31,st,5,Thursday,THU,T,31,365,5,53,12,December,DEC,D,4,fourth,2009,122009,2009DEC,0
20120713,2012-07-13,13,th,6,Friday,FRI,F,13,195,2,28,7,July,JUL,J,3,third,2012,72012,2012JUL,0
20170830,2017-08-30,30,th,4,Wednesday,WED,W,30,242,5,35,8,August,AUG,A,3,third,2017,82017,2017AUG,0
20111213,2011-12-13,13,th,3,Tuesday,TUE,T,13,347,3,51,12,December,DEC,D,4,fourth,2011,122011,2011DEC,0
20150626,2015-06-26,26,th,6,Friday,FRI,F,26,177,4,26,6,June,JUN,J,2,second,2015,62015,2015JUN,0
20140425,2014-04-25,25,th,6,Friday,FRI,F,25,115,4,17,4,April,APR,A,2,second,2014,42014,2014APR,0
20110608,2011-06-08,8,th,4,Wednesday,WED,W,8,159,2,24,6,June,JUN,J,2,second,2011,62011,2011JUN,0
20170213,2017-02-13,13,th,2,Monday,MON,M,13,44,3,7,2,February,FEB,F,1,First,2017,22017,2017FEB,0
20151001,2015-10-01,1,st,5,Thursday,THU,T,1,274,1,40,10,October,OCT,O,4,fourth,2015,102015,2015OCT,0
20171102,2017-11-02,2,nd,5,Thursday,THU,T,2,306,1,44,11,November,NOV,N,4,fourth,2017,112017,2017NOV,0
20161210,2016-12-10,10,th,7,Saturday,SAT,S,10,345,2,50,12,December,DEC,D,4,fourth,2016,122016,2016DEC,1
20200707,2020-07-07,7,th,3,Tuesday,TUE,T,7,189,2,28,7,July,JUL,J,3,third,2020,72020,2020JUL,0
20190118,2019-01-18,18,th,6,Friday,FRI,F,18,18,3,3,1,January,JAN,J,1,First,2019,12019,2019JAN,0
20190501,2019-05-01,1,st,4,Wednesday,WED,W,1,121,1,18,5,May,MAY,M,2,second,2019,52019,2019MAY,0
20221013,2022-10-13,13,th,5,Thursday,THU,T,13,286,3,42,10,October,OCT,O,4,fourth,2022,102022,2022OCT,0
20240226,2024-02-26,26,th,2,Monday,MON,M,26,57,5,9,2,February,FEB,F,1,First,2024,22024,2024FEB,0
20181201,2018-12-01,1,st,7,Saturday,SAT,S,1,335,1,48,12,December,DEC,D,4,fourth,2018,122018,2018DEC,1
20240514,2024-05-14,14,th,3,Tuesday,TUE,T,14,135,3,20,5,May,MAY,M,2,second,2024,52024,2024MAY,0
20220513,2022-05-13,13,th,6,Friday,FRI,F,13,133,2,20,5,May,MAY,M,2,second,2022,52022,2022MAY,0
20230508,2023-05-08,8,th,2,Monday,MON,M,8,128,2,19,5,May,MAY,M,2,second,2023,52023,2023MAY,0
20010308,2001-03-08,8,th,5,Thursday,THU,T,8,67,2,10,3,March,MAR,M,1,First,2001,32001,2001MAR,0
20020604,2002-06-04,4,th,3,Tuesday,TUE,T,4,155,2,23,6,June,JUN,J,2,second,2002,62002,2002JUN,0
20230106,2023-01-06,6,th,6,Friday,FRI,F,6,6,1,1,1,January,JAN,J,1,First,2023,12023,2023JAN,0
20020328,2002-03-28,28,th,5,Thursday,THU,T,28,87,5,13,3,March,MAR,M,1,First,2002,32002,2002MAR,0
20240420,2024-04-20,20,th,7,Saturday,SAT,S,20,111,3,16,4,April,APR,A,2,second,2024,42024,2024APR,1
20240910,2024-09-10,10,th,3,Tuesday,TUE,T,10,254,2,37,9,September,SEP,S,3,third,2024,92024,2024SEP,0
20061219,2006-12-19,19,th,3,Tuesday,TUE,T,19,353,4,51,12,December,DEC,D,4,fourth,2006,122006,2006DEC,0
20060711,2006-07-11,11,th,3,Tuesday,TUE,T,11,192,3,28,7,July,JUL,J,3,third,2006,72006,2006JUL,0
20041203,2004-12-03,3,rd,6,Friday,FRI,F,3,338,1,49,12,December,DEC,D,4,fourth,2004,122004,2004DEC,0
20100708,2010-07-08,8,th,5,Thursday,THU,T,8,189,2,28,7,July,JUL,J,3,third,2010,72010,2010JUL,0
20121025,2012-10-25,25,th,5,Thursday,THU,T,25,299,4,43,10,October,OCT,O,4,fourth,2012,102012,2012OCT,0
20160611,2016-06-11,11,th,7,Saturday,SAT,S,11,163,2,24,6,June,JUN,J,2,second,2016,62016,2016JUN,1
20190425,2019-04-25,25,th,5,Thursday,THU,T,25,115,4,17,4,April,APR,A,2,second,2019,42019,2019APR,0
20170827,2017-08-27,27,th,1,Sunday,SUN,S,27,239,5,35,8,August,AUG,A,3,third,2017,82017,2017AUG,1
20200423,2020-04-23,23,rd,5,Thursday,THU,T,23,114,4,17,4,April,APR,A,2,second,2020,42020,2020APR,0
20191118,2019-11-18,18,th,2,Monday,MON,M,18,322,4,47,11,November,NOV,N,4,fourth,2019,112019,2019NOV,0
20150705,2015-07-05,5,th,1,Sunday,SUN,S,5,186,2,28,7,July,JUL,J,3,third,2015,72015,2015JUL,1
20170312,2017-03-12,12,th,1,Sunday,SUN,S,12,71,3,11,3,March,MAR,M,1,First,2017,32017,2017MAR,1
20000208,2000-02-08,8,th,3,Tuesday,TUE,T,8,39,2,7,2,February,FEB,F,1,First,2000,22000,2000FEB,0
20001005,2000-10-05,5,th,5,Thursday,THU,T,5,279,1,41,10,October,OCT,O,4,fourth,2000,102000,2000OCT,0
20000805,2000-08-05,5,th,7,Saturday,SAT,S,5,218,1,32,8,August,AUG,A,3,third,2000,82000,2000AUG,1
20011126,2001-11-26,26,th,2,Monday,MON,M,26,330,5,48,11,November,NOV,N,4,fourth,2001,112001,2001NOV,0
20020406,2002-04-06,6,th,7,Saturday,SAT,S,6,96,1,14,4,April,APR,A,2,second,2002,42002,2002APR,1
20011025,2001-10-25,25,th,5,Thursday,THU,T,25,298,4,43,10,October,OCT,O,4,fourth,2001,102001,2001OCT,0
20051111,2005-11-11,11,th,6,Friday,FRI,F,11,315,2,46,11,November,NOV,N,4,fourth,2005,112005,2005NOV,0
20030530,2003-05-30,30,th,6,Friday,FRI,F,30,150,5,22,5,May,MAY,M,2,second,2003,52003,2003MAY,0
20041121,2004-11-21,21,st,1,Sunday,SUN,S,21,326,4,48,11,November,NOV,N,4,fourth,2004,112004,2004NOV,1
20040521,2004-05-21,21,st,6,Friday,FRI,F,21,142,4,21,5,May,MAY,M,2,second,2004,52004,2004MAY,0
20041220,2004-12-20,20,th,2,Monday,MON,M,20,355,4,52,12,December,DEC,D,4,fourth,2004,122004,2004DEC,0
20051211,2005-12-11,11,th,1,Sunday,SUN,S,11,345,3,51,12,December,DEC,D,4,fourth,2005,122005,2005DEC,1
20060709,2006-07-09,9,th,1,Sunday,SUN,S,9,190,3,28,7,July,JUL,J,3,third,2006,72006,2006JUL,1
20061209,2006-12-09,9,th,7,Saturday,SAT,S,9,343,2,49,12,December,DEC,D,4,fourth,2006,122006,2006DEC,1
20070122,2007-01-22,22,nd,2,Monday,MON,M,22,22,4,4,1,January,JAN,J,1,First,2007,12007,2007JAN,0
20100327,2010-03-27,27,th,7,Saturday,SAT,S,27,86,4,13,3,March,MAR,M,1,First,2010,32010,2010MAR,1
20090613,2009-06-13,13,th,7,Saturday,SAT,S,13,164,2,24,6,June,JUN,J,2,second,2009,62009,2009JUN,1
20081108,2008-11-08,8,th,7,Saturday,SAT,S,8,313,2,45,11,November,NOV,N,4,fourth,2008,112008,2008NOV,1
20111013,2011-10-13,13,th,5,Thursday,THU,T,13,286,3,42,10,October,OCT,O,4,fourth,2011,102011,2011OCT,0
20121118,2012-11-18,18,th,1,Sunday,SUN,S,18,323,4,47,11,November,NOV,N,4,fourth,2012,112012,2012NOV,1
20081129,2008-11-29,29,th,7,Saturday,SAT,S,29,334,5,48,11,November,NOV,N,4,fourth,2008,112008,2008NOV,1
20110416,2011-04-16,16,th,7,Saturday,SAT,S,16,106,3,16,4,April,APR,A,2,second,2011,42011,2011APR,1
20130122,2013-01-22,22,nd,3,Tuesday,TUE,T,22,22,4,4,1,January,JAN,J,1,First,2013,12013,2013JAN,0
20120630,2012-06-30,30,th,7,Saturday,SAT,S,30,182,5,26,6,June,JUN,J,2,second,2012,62012,2012JUN,1
20141023,2014-10-23,23,rd,5,Thursday,THU,T,23,296,4,43,10,October,OCT,O,4,fourth,2014,102014,2014OCT,0
20130205,2013-02-05,5,th,3,Tuesday,TUE,T,5,36,2,6,2,February,FEB,F,1,First,2013,22013,2013FEB,0
20150401,2015-04-01,1,st,4,Wednesday,WED,W,1,91,1,14,4,April,APR,A,2,second,2015,42015,2015APR,0
20140318,2014-03-18,18,th,3,Tuesday,TUE,T,18,77,4,12,3,March,MAR,M,1,First,2014,32014,2014MAR,0
20150706,2015-07-06,6,th,2,Monday,MON,M,6,187,2,28,7,July,JUL,J,3,third,2015,72015,2015JUL,0
20151012,2015-10-12,12,th,2,Monday,MON,M,12,285,3,42,10,October,OCT,O,4,fourth,2015,102015,2015OCT,0
20160922,2016-09-22,22,nd,5,Thursday,THU,T,22,266,4,39,9,September,SEP,S,3,third,2016,92016,2016SEP,0
20181019,2018-10-19,19,th,6,Friday,FRI,F,19,292,3,42,10,October,OCT,O,4,fourth,2018,102018,2018OCT,0
20150605,2015-06-05,5,th,6,Friday,FRI,F,5,156,1,23,6,June,JUN,J,2,second,2015,62015,2015JUN,0
20140907,2014-09-07,7,th,1,Sunday,SUN,S,7,250,2,37,9,September,SEP,S,3,third,2014,92014,2014SEP,1
20210623,2021-06-23,23,rd,4,Wednesday,WED,W,23,174,4,26,6,June,JUN,J,2,second,2021,62021,2021JUN,0
20190321,2019-03-21,21,st,5,Thursday,THU,T,21,80,4,12,3,March,MAR,M,1,First,2019,32019,2019MAR,0
20190909,2019-09-09,9,th,2,Monday,MON,M,9,252,2,37,9,September,SEP,S,3,third,2019,92019,2019SEP,0
20240130,2024-01-30,30,th,3,Tuesday,TUE,T,30,30,5,5,1,January,JAN,J,1,First,2024,12024,2024JAN,0
20230511,2023-05-11,11,th,5,Thursday,THU,T,11,131,2,19,5,May,MAY,M,2,second,2023,52023,2023MAY,0
20240128,2024-01-28,28,th,1,Sunday,SUN,S,28,28,5,5,1,January,JAN,J,1,First,2024,12024,2024JAN,1
20200512,2020-05-12,12,th,3,Tuesday,TUE,T,12,133,3,20,5,May,MAY,M,2,second,2020,52020,2020MAY,0
20001104,2000-11-04,4,th,7,Saturday,SAT,S,4,309,1,45,11,November,NOV,N,4,fourth,2000,112000,2000NOV,1
20010601,2001-06-01,1,st,6,Friday,FRI,F,1,152,1,22,6,June,JUN,J,2,second,2001,62001,2001JUN,0
20240220,2024-02-20,20,th,3,Tuesday,TUE,T,20,51,4,8,2,February,FEB,F,1,First,2024,22024,2024FEB,0
20020123,2002-01-23,23,rd,4,Wednesday,WED,W,23,23,4,4,1,January,JAN,J,1,First,2002,12002,2002JAN,0
20040131,2004-01-31,31,st,7,Saturday,SAT,S,31,31,5,5,1,January,JAN,J,1,First,2004,12004,2004JAN,1
20040213,2004-02-13,13,th,6,Friday,FRI,F,13,44,2,7,2,February,FEB,F,1,First,2004,22004,2004FEB,0
20210603,2021-06-03,3,rd,5,Thursday,THU,T,3,154,1,23,6,June,JUN,J,2,second,2021,62021,2021JUN,0
20030806,2003-08-06,6,th,4,Wednesday,WED,W,6,218,2,32,8,August,AUG,A,3,third,2003,82003,2003AUG,0
20020801,2002-08-01,1,st,5,Thursday,THU,T,1,213,1,31,8,August,AUG,A,3,third,2002,82002,2002AUG,0
20040907,2004-09-07,7,th,3,Tuesday,TUE,T,7,251,2,37,9,September,SEP,S,3,third,2004,92004,2004SEP,0
20061028,2006-10-28,28,th,7,Saturday,SAT,S,28,301,4,43,10,October,OCT,O,4,fourth,2006,102006,2006OCT,1
20120305,2012-03-05,5,th,2,Monday,MON,M,5,65,2,10,3,March,MAR,M,1,First,2012,32012,2012MAR,0
20140316,2014-03-16,16,th,1,Sunday,SUN,S,16,75,4,12,3,March,MAR,M,1,First,2014,32014,2014MAR,1
